zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories,region_1,region_2,region_3
1038710,Mobil Bulls,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill Customer, Toilets, Fragrance Vacuums, Truck Stop",http://www.mobil.co.nz,"101 Bridge St, Bulls, Manawatu",06 322 2040,"",NZ,175.385027,-40.176481,manual,1,2006-10-04T15:50:45Z,2015-05-20T21:32:30Z,zenbu_out010,"",GasStation,Manawatu-Wanganui,Bulls,Bulls
1038717,Mobil Cambridge,"Mobil petrol station, Touch Free Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, Customer Toilets, Fragrance Vacuums, WiFi",http://www.mobil.co.nz,"83 Queen Street, Cambridge",07 827 5006,"",NZ,175.46939,-37.89178,manual,1,2006-10-04T15:50:45Z,2015-05-20T10:39:26Z,zenbu_out010,"",GasStation,Waikato,Cambridge,Cambridge
1038731,Mobil Causeway,"Mobil petrol station, Touch Free Carwash, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"60 Chapel St, Tauranga",07 578 4223,"",NZ,176.165701,-37.675437,number,1,2006-10-04T15:50:45Z,2015-05-20T08:39:25Z,zenbu_out010,"",GasStation AutomatedTeller,Bay of Plenty,Tauranga,Tauranga
1038752,Mobil Clendon,"Mobil petrol station, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"459 Roscommon Road, Manurewa, Auckland",09 267 5303,"",NZ,174.869249,-37.032654,number,1,2006-10-04T15:50:46Z,2015-05-20T10:58:11Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Clendon Park
1038759,Mobil Clyde Street,"Mobil petrol station, Service Bays, ShopTalk, Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Trailers",http://www.mobil.co.nz,"Corner Clyde St & Peachgrove Terrace, Hamilton East, Hamilton",07 856 3186,"",NZ,175.29901,-37.789836,manual,1,2006-10-04T15:50:46Z,2015-05-20T22:57:47Z,zenbu_out010,"",GasStation,Waikato,Hamilton,Hamilton East
1038766,Mobil Constellation Drive,"Mobil petrol station, Touch Free Carwash, On the Run Cafe, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Lotto Lottery, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"48 Constellation Drive, Mairangi Bay, Auckland",09 478 3838,"",NZ,174.729185,-36.749576,number,1,2006-10-04T15:50:47Z,2015-05-21T00:36:08Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Rosedale
1038773,Mobil Creyke Road,"Mobil petrol station, ShopTalk, Diesel, Vehicle LPG, Customer Toilets, Trailers",http://www.mobil.co.nz,"106-108 Creyke Road, Fendalton, Christchurch","","",NZ,172.579589,-43.519449,number,1,2006-10-04T15:50:47Z,2015-05-20T06:08:58Z,zenbu_out010,"",GasStation,Canterbury,Christchurch,Ilam
1038780,Mobil Dargaville,"Mobil petrol station, Campervan Dump Point(non standard), ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, Customer Toilets, Trailers, Truck Stop",http://www.mobil.co.nz,"Corner Poto & Normanby Street, Dargaville, Northland",09 439 3190,"",NZ,173.870316,-35.939969,manual,1,2006-10-04T15:50:47Z,2015-05-20T22:39:22Z,zenbu_out010,"",GasStation,Northland,Dargaville,Dargaville
1038801,Mobil Don Buck,"Mobil petrol station, On the Run Cafe, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"393-397 Don Buck Road, Massey, Auckland",09 833 3020,"",NZ,174.60303,-36.835049,number,1,2006-10-04T15:50:48Z,2015-05-20T23:23:30Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Massey
1038808,Mobil Drury Lane,"Mobil petrol station, LPG, Service Bays, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"222 Great South Road, Drury, Auckland",09 294 7806,"",NZ,174.951936,-37.102671,number,1,2006-10-04T15:50:48Z,2015-05-20T06:07:30Z,zenbu_out010,"",GasStation,Auckland,Drury,Drury
1038815,Mobil Eden Park,"Mobil petrol station, Service Bays, ShopTalk, Diesel, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"33-37 Sandringham Road, Sandringham, Auckland",09 846 7064,"",NZ,174.741904,-36.874081,number,1,2006-10-04T15:50:48Z,2015-05-20T06:22:45Z,zenbu_out010,"",GasStation,Auckland,Auckland,Mount Eden
1038829,Mobil Forbury,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Customer Toilets, Fragrance Vacuums, Trailers",http://www.mobil.co.nz,"579 Hillside Road, Dunedin",03 455 5045,"",NZ,170.486386,-45.898395,number,1,2006-10-04T15:50:49Z,2015-05-20T06:21:19Z,zenbu_out010,"",GasStation,Otago,Dunedin,Caversham
1038843,Mobil Foxton,"Mobil petrol station, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Truck Stop",http://www.mobil.co.nz,"State Highway 1, Foxton, Horowhenua",06 363 8134,"",NZ,175.289397,-40.464385,manual,1,2006-10-04T15:50:50Z,2015-05-20T09:01:05Z,zenbu_out010,"",GasStation,Manawatu-Wanganui,Foxton,Foxton
1038864,Mobil Glen Innes,"Mobil petrol station, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"304 Apirana Avenue, Glen Innes, Auckland",09 570 1513,"",NZ,174.85556,-36.88061,number,1,2006-10-04T15:50:50Z,2015-05-20T23:34:58Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Glen Innes
1038871,Mobil Glendene,"Mobil petrol station, Service Bays, ShopTalk, Diesel, Vehicle LPG, ATM, Customer Toilets, WiFi",http://www.mobil.co.nz,"218 Great North Road, Glendene, Auckland",09 838 9255,"",NZ,174.644093,-36.886741,manual,1,2006-10-04T15:50:51Z,2015-05-20T08:54:35Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Glendene
1038878,Mobil Glenfield,"Mobil petrol station, LPG, Service Bays, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"560 Glenfield Road, Glenfield, Auckland",09 444 8683,"",NZ,174.719944,-36.768176,number,1,2006-10-04T15:50:51Z,2015-05-20T06:53:06Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Bayview
1038885,Mobil Gore,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Fragrance Vacuums",http://www.mobil.co.nz,"158 Main Street, Gore, Southland",03 208 7268,"",NZ,168.942507,-46.103114,number,1,2006-10-04T15:50:51Z,2015-05-20T10:52:46Z,zenbu_out010,"",GasStation,Southland,Gore,Gore
1038892,Mobil Greenlane,"Mobil petrol station, Friction Carwash, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"60 Green Lane East, Greenlane, Auckland",09 529 0652,"",NZ,174.802909,-36.88592,manual,1,2006-10-04T15:50:51Z,2015-05-20T22:35:19Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Remuera
1038906,Mobil Henderson,"Mobil petrol station, Service Bays, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, ATM, Customer Toilets, WiFi",http://www.mobil.co.nz,"17-19 Henderson Valley Road, Henderson, Auckland",09 838 8687,"",NZ,174.628748,-36.881041,manual,1,2006-10-04T15:50:52Z,2015-05-20T08:50:35Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Henderson
1038913,Mobil Highland Park,"Mobil petrol station, Service Bays, Touch Free Carwash, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"Corner Pakuranga Road & Aberfeldy Avenue, Highland Park, Auckland",09 535 4424,"",NZ,174.908829,-36.89888,manual,1,2006-10-04T15:50:52Z,2015-05-20T23:30:22Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Highland Park
1038920,Mobil Hillcrest,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"286 Cambridge Road, Hamilton",07 856 5313,24 hours,NZ,175.323448,-37.802383,number,1,2006-10-04T15:50:52Z,2015-05-20T21:58:38Z,zenbu_out010,"",GasStation AutomatedTeller,Waikato,Hamilton,Hillcrest
1038927,Mobil Hillside,"Mobil petrol station, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Lotto Lottery, Trailers, WiFi",http://www.mobil.co.nz,"140-146 Wairau Road, Glenfield, Auckland",09 443 7191,"",NZ,174.73972,-36.771846,number,1,2006-10-04T15:50:53Z,2015-05-20T21:54:15Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Wairau Valley
1038934,Mobil Huntly,"Mobil petrol station, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Truck Stop",http://www.mobil.co.nz,"320 Great South Road, Huntly",07 828 6276,"",NZ,175.158953,-37.562508,Address,1,2006-10-04T15:50:53Z,2015-05-20T09:13:11Z,zenbu_out010,"",GasStation,Waikato,Huntly,Huntly
1038941,Mobil Johnsonville,"Mobil petrol station, ShopTalk, Diesel, Ethanol Blended Fuel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"4 Johnsonville Road, Johnsonville, Wellington",04 477 5081,"",NZ,174.807186,-41.221929,number,1,2006-10-04T15:50:53Z,2015-05-20T11:02:36Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Wellington,Johnsonville
1038948,Mobil Junction,"Mobil petrol station, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, Customer Toilets, WiFi",http://www.mobil.co.nz,"208 Lake Terrace, Taupo",07 378 0962,"",NZ,176.08798,-38.704456,number,1,2006-10-04T15:50:53Z,2015-05-20T11:09:27Z,zenbu_out010,"",GasStation,Waikato,Taupo,Waipahihi
1038962,Mobil Kamo,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"469 Kamo Road, Kamo, Whangarei",09 435 1086,"",NZ,174.301861,-35.685445,number,1,2006-10-04T15:50:54Z,2015-05-20T09:09:03Z,zenbu_out010,"",GasStation,Northland,Whangarei,Kamo
1038969,Mobil Kapiti,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"20-22 Amohia Street, Paraparaumu, Wellington",04 296 1123,"",NZ,175.007716,-40.915274,number,1,2006-10-04T15:50:54Z,2015-05-20T09:27:14Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Paraparaumu,Paraparaumu
1038976,Mobil Karapiro,"Karapiro Motors. Mobil service station, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"719 State Highway 1, Karapiro, Waikato",07 827 6528,24 hours,NZ,175.555285,-37.916762,manual,1,2006-10-04T15:50:54Z,2015-05-20T11:05:10Z,zenbu_out010,"",GasStation,Waikato,,Karapiro
1038983,Mobil Karori,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers",http://www.mobil.co.nz,"245 Karori Road, Karori, Wellington",04 476 6060,"",NZ,174.738077,-41.284783,manual,1,2006-10-04T15:50:55Z,2015-05-20T09:05:04Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Wellington,Karori
1038997,Mobil Kelston,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"Corner Great North & West Coast Roads, Kelston, Auckland",09 818 1326,"",NZ,174.664035,-36.908725,manual,1,2006-10-04T15:50:55Z,2015-05-20T09:23:08Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Glen Eden
1039004,Mobil Kilbirnie,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"1 Bay Road, Kilbirnie, Wellington",04 387 7203,24 hours,NZ,174.795348,-41.317519,number,1,2006-10-04T15:50:55Z,2015-05-20T11:16:43Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Wellington,Kilbirnie
1039011,Mobil Kopu,"Mobil petrol station, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, Customer Toilets",http://www.mobil.co.nz,"State Highway 26, Kopu, Coromandel",07 868 7051,"",NZ,175.57018,-37.1836,manual,1,2006-10-04T15:50:56Z,2015-05-20T09:18:40Z,zenbu_out010,"",GasStation,Waikato,,Kopu
1039018,Mobil Lake Road,"Mobil petrol station, LPG, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Trailers",http://www.mobil.co.nz,"Corner Lake Road & Hall St, Hamilton",07 847 6676,"",NZ,175.26455,-37.78631,manual,1,2006-10-04T15:50:56Z,2015-05-20T23:05:05Z,zenbu_out010,"",GasStation,Waikato,Hamilton,Frankton
1039025,Mobil Levin,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, ATM ,Customer Toilets, Fragrance Vacuums, Trailers",http://www.mobil.co.nz,"346 Oxford St, Levin, Horowhenua",06 367 3156,"",NZ,175.291591,-40.617331,number,1,2006-10-04T15:50:56Z,2015-05-20T11:12:14Z,zenbu_out010,"",GasStation AutomatedTeller,Manawatu-Wanganui,Levin,Levin
1039032,Mobil Lincoln Road,"Mobil petrol station, Touch Free Carwash, On the Run Cafe, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"Corner Lincoln Road & Central Park Drive, Henderson, Auckland",09 837 4774,"",NZ,174.630818,-36.851879,manual,1,2006-10-04T15:50:57Z,2015-05-20T23:42:20Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Henderson
1039039,Mobil Lower Hutt,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"657 High Street, Lower Hutt",04 570 2005,"",NZ,174.922583,-41.203274,manual,1,2006-10-04T15:50:57Z,2015-05-21T00:43:02Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Lower Hutt,Boulcott
1039067,Mobil Mangere,"Mobil petrol station, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, ATM, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"751 Massey Road, Mangere, Auckland",09 275 5673,"",NZ,174.795997,-36.976013,number,1,2006-10-04T15:50:58Z,2015-05-20T06:52:59Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Mangere
1039081,Mobil Manurewa South,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"319 Great South Road, Manurewa, Auckland",09 267 4260,"",NZ,174.905388,-37.032488,number,1,2006-10-04T15:50:58Z,2015-05-20T06:26:45Z,zenbu_out010,"",GasStation,Auckland,Auckland,Manurewa
1039088,Mobil Mercer,"Mobil service station, Friction Carwash, ShopTalk, Petrol, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Truck Stop, WiFi",http://www.mobil.co.nz,"State Highway 1, Mercer",09 233 6451,24 hours,NZ,175.04636,-37.27795,manual,1,2006-10-04T15:50:59Z,2018-07-18T01:29:59Z,FantomFan,"",GasStation AutomatedTeller,Waikato,,Mercer
1039095,Mobil Mosgiel,"Mobil petrol station, Service Bays, Friction Carwash, Touch Free Carwash, ShopTalk, Diesel, Vehicle LPG, Customer Toilets, Trailers",http://www.mobil.co.nz,"21 Factory Road, Mosgiel, Otago",03 489 6112,"",NZ,170.349714,-45.873128,number,1,2006-10-04T15:50:59Z,2015-05-20T06:25:22Z,zenbu_out010,"",GasStation,Otago,Mosgiel,Mosgiel
1039102,Mobil Mt Richmond,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"629 Mt Wellington Highway, Mt Richmond, Auckland",09 270 3760,"",NZ,174.84283,-36.930539,number,1,2006-10-04T15:50:59Z,2015-05-20T23:38:39Z,zenbu_out010,"",GasStation,Auckland,Auckland,Mount Wellington
1039109,Mobil Mt Roskill,"Mobil petrol station, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Trailers, WiFi",http://www.mobil.co.nz,"386-390 Mt Albert Road, Mt Roskill, Auckland",09 620 8346,"",NZ,174.742197,-36.904755,number,1,2006-10-04T15:50:59Z,2015-05-20T23:50:45Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Mount Roskill
1039123,Mobil Murchison,"Mobil petrol diesel station, Campervan Dump Point, Casual Showers, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets, Fragrance Vacuums, Truck Stop",http://www.mobil.co.nz,"Corner Waller and Fairfax Streets, Murchison",03 523 9033,Monday to Sunday 6am-9pm,NZ,172.324816,-41.799919,manual,1,2006-10-04T15:51:00Z,2017-04-21T05:45:17Z,Graemewi,"",GasStation,Tasman,Murchison,Murchison
1039130,Mobil New Plymouth,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, High Flow Diesel, Customer Toilets, Fragrance Vacuums, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"Corner Leach & Elliot Street, New Plymouth",06 758 5377,"",NZ,174.083272,-39.057176,manual,1,2006-10-04T15:51:00Z,2015-05-21T00:57:50Z,zenbu_out010,"",GasStation,Taranaki,New Plymouth,New Plymouth
1039137,Mobil Northgate,"Mobil petrol station, ShopTalk, Diesel, Customer Toilets, Trailers",http://www.mobil.co.nz,"904 Cumberland Street North, Dunedin",03 477 7953,"",NZ,170.515963,-45.858718,number,1,2006-10-04T15:51:00Z,2015-05-20T09:40:16Z,zenbu_out010,"",GasStation,Otago,Dunedin,North Dunedin
1039144,Mobil Onehunga,"Mobil service station, Service Bays, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, Customer Toilets, WiFi",http://www.mobil.co.nz,"15-19 Selwyn St, Onehunga, Auckland",09 634 4630,"",NZ,174.783774,-36.926112,manual,1,2006-10-04T15:51:01Z,2015-05-20T11:23:07Z,zenbu_out010,"",GasStation,Auckland,Auckland,Onehunga
1039151,Mobil Orams Road,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"8A Great South Road, Manurewa, Auckland",09 267 0660,"",NZ,174.890365,-37.008707,number,1,2006-10-04T15:51:01Z,2015-05-20T06:40:33Z,zenbu_out010,"",GasStation,Auckland,Auckland,Manurewa
1039158,Mobil Otahuhu,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Customer Toilets, WiFi",http://www.mobil.co.nz,"Corner High St & Great South Road, Otahuhu, Auckland",9 270 6365,"",NZ,174.8454,-36.945446,manual,1,2006-10-04T15:51:01Z,2015-05-20T09:32:05Z,zenbu_out010,"",GasStation,Auckland,Auckland,Otahuhu
1039165,Mobil Otaki,"Mobil petrol station, Service Bays, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, High Flow Diesel, Vehicle LPG, LPG Bottle Fill, Customer Toilets",http://www.mobil.co.nz,"187-191 Main Highway, Otaki, Manawatu",06 364 5190,"",NZ,175.154654,-40.762861,manual,1,2006-10-04T15:51:02Z,2015-05-20T11:20:21Z,zenbu_out010,"",GasStation,Wellington,Otaki,Otaki
1039172,Mobil Otara,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, WiFi",http://www.mobil.co.nz,"138-142 East Tamaki Road, Otara, Auckland",09 274 0171,"",NZ,174.875586,-36.962245,number,1,2006-10-04T15:51:02Z,2015-05-20T09:36:54Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Otara
1039179,Mobil Oteha Valley,"Mobil petrol station, Touch Free Carwash, On the Run Cafe, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, WiFi",http://www.mobil.co.nz,"Corner Fairview & Oteha Valley Road, Albany, Auckland",09 476 0938,"",NZ,174.714493,-36.717111,manual,1,2006-10-04T15:51:02Z,2015-05-21T00:52:21Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Auckland,Fairview Heights
1039193,Mobil Panmure,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"1 Jellicoe Road, Panmure, Auckland",09 570 1548,"",NZ,174.85161,-36.897836,number,1,2006-10-04T15:51:03Z,2015-05-20T06:36:06Z,zenbu_out010,"",GasStation,Auckland,Auckland,Panmure
1039200,Mobil Papakura,"Mobil petrol station, Friction Carwash, On the Run Cafe, ShopTalk, Diesel, High Flow Diesel, Vehicle LPG, LPG Swap a Bottle, Synergy 8000, ATM, Customer Toilets, Fragrance Vacuums, Lotto Lottery, Trailers, WiFi",http://www.mobil.co.nz,"347 Great South Road, Papakura, Auckland",09 296 6460,"",NZ,174.943184,-37.069598,number,1,2006-10-04T15:51:03Z,2015-05-20T21:45:15Z,zenbu_out010,"",GasStation AutomatedTeller,Auckland,Papakura,Papakura
1039207,Mobil Papanui,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, Customer Toilets",http://www.mobil.co.nz,"23 Main North Rd, Papanui, Christchurch",03 352 7550,"",NZ,172.608218,-43.495709,manual,1,2006-10-04T15:51:03Z,2015-05-20T09:52:39Z,zenbu_out010,"",GasStation,Canterbury,Christchurch,Papanui
1039214,Mobil Papatoetoe,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Vehicle LPG, LPG Swap a Bottle, Customer Toilets, Trailers, WiFi",http://www.mobil.co.nz,"73 East Tamaki Road, Papatoetoe, Auckland",09 278 0506,"",NZ,174.862961,-36.967252,number,1,2006-10-04T15:51:04Z,2015-05-20T06:33:50Z,zenbu_out010,"",GasStation,Auckland,Auckland,Papatoetoe
1039221,Mobil Paremata,"Mobil petrol station, Friction Carwash, ShopTalk, Diesel, Ethanol Blended Fuel, Vehicle LPG, LPG Swap a Bottle, ATM, Customer Toilets, Fragrance Vacuums, Trailers, Truck Stop, WiFi",http://www.mobil.co.nz,"Main Highway, Paremata, Wellington",04 233 2065,"",NZ,174.868634,-41.106139,manual,1,2006-10-04T15:51:04Z,2015-05-20T11:24:40Z,zenbu_out010,"",GasStation AutomatedTeller,Wellington,Porirua,Paremata
